"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
"5131" "Nyborg" "5131 NYBORG" "Gate-/veg-adresse" "60.477" "5.3545" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5132" "Nyborg" "5132 NYBORG" "Gate-/veg-adresse" "60.467" "5.3456" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5134" "Flaktveit" "5134 FLAKTVEIT" "Gate-/veg-adresse" "60.4639" "5.3632" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5135" "Flaktveit" "5135 FLAKTVEIT" "Gate-/veg-adresse" "60.4652" "5.3572" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5136" "MjÃ¸lkerÃ¥en" "5136 MJÃLKERÃEN" "Gate-/veg-adresse" "60.4847" "5.2647" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5137" "MjÃ¸lkerÃ¥en" "5137 MJÃLKERÃEN" "Gate-/veg-adresse" "60.4914" "5.2693" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5141" "Fyllingsdalen" "5141 FYLLINGSDALEN" "Gateadresser og postboksar" "60.33497" "5.26519" "1" "Koordinatane gjeld postkontoret" "17.09.2013" "1201" "Bergen kommune"
"5142" "Fyllingsdalen" "5142 FYLLINGSDALEN" "Gate-/veg-adresse" "60.3452" "5.269" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5143" "Fyllingsdalen" "5143 FYLLINGSDALEN" "Gate-/veg-adresse" "60.3404" "5.2853" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5144" "Fyllingsdalen" "5144 FYLLINGSDALEN" "Gate-/veg-adresse" "60.353298" "5.295054" "2" "Koordinatane er retta av Emil MÃ¼ller" "20.09.2013" "1201" "Bergen kommune"
"5145" "Fyllingsdalen" "5145 FYLLINGSDALEN" "Gate-/veg-adresse" "60.3576" "5.2938" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5146" "Fyllingsdalen" "5146 FYLLINGSDALEN" "Gate-/veg-adresse" "60.3636" "5.2955" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5147" "Fyllingsdalen" "5147 FYLLINGSDALEN" "Gate-/veg-adresse" "60.3494" "5.2906" "5" "Koordinatane er retta av ein yr.no-brukar" "20.09.2013" "1201" "Bergen kommune"
"5148" "Fyllingsdalen" "5148 FYLLINGSDALEN" "Gate-/veg-adresse" "60.3463" "5.3018" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5151" "Straumsgrend" "5151 STRAUMSGREND" "Gate-/veg-adresse" "60.3237" "5.2703" "2" "Koordinatane er retta av Erik Bolstad" "20.09.2013" "1201" "Bergen kommune"
"5152" "BÃ¸nes" "5152 BÃNES" "Gate-/veg-adresse" "60.3339" "5.3083" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5153" "BÃ¸nes" "5153 BÃNES" "Gate-/veg-adresse" "60.3367" "5.3097" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1201" "Bergen kommune"
"5154" "BÃ¸nes" "5154 BÃNES" "Gate-/veg-adresse" "60.3264" "5.2998" "1" "Koordinatane gjeld postkontoret" "20.09.2013" "1201" "Bergen kommune"
"5155" "BÃ¸nes" "5155 BÃNES" "Gate-/veg-adresse" "60.3286" "5.2932" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5160" "LaksevÃ¥g" "5160 LAKSEVÃG" "Gate-/veg-adresse" "60.3835" "5.3124" "2" "Koordinatane er retta av Erik Bolstad" "20.09.2013" "1201" "Bergen kommune"
"5161" "LaksevÃ¥g" "5161 LAKSEVÃG" "Gate-/veg-adresse" "60.37557" "5.30434" "1" "Koordinatane gjeld postkontoret" "17.09.2013" "1201" "Bergen kommune"
"5162" "LaksevÃ¥g" "5162 LAKSEVÃG" "Gate-/veg-adresse" "60.3827" "5.2995" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5163" "LaksevÃ¥g" "5163 LAKSEVÃG" "Gate-/veg-adresse" "60.3919" "5.2769" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5164" "LaksevÃ¥g" "5164 LAKSEVÃG" "Gate-/veg-adresse" "60.377020" "5.268061" "2" "Koordinatane er retta av Emil MÃ¼ller" "20.09.2013" "1201" "Bergen kommune"
"5165" "LaksevÃ¥g" "5165 LAKSEVÃG" "Gate-/veg-adresse" "60.3819" "5.2582" "2" "Koordinatane er retta av Erik Bolstad" "20.09.2013" "1201" "Bergen kommune"
"5170" "BjÃ¸rndalstrÃ¦" "5170 BJÃRNDALSTRÃ" "Gate-/veg-adresse" "60.3515" "5.2412" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1201" "Bergen kommune"
"5171" "Loddefjord" "5171 LODDEFJORD" "Gate-/veg-adresse" "60.364060" "5.236683" "2" "Koordinatane er retta av Emil MÃ¼ller" "19.09.2013" "1201" "Bergen kommune"
"5172" "Loddefjord" "5172 LODDEFJORD" "Gate-/veg-adresse" "60.3617" "5.228" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5173" "Loddefjord" "5173 LODDEFJORD" "Gate-/veg-adresse" "60.3547" "5.2259" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5174" "Mathopen" "5174 MATHOPEN" "Gate-/veg-adresse" "60.33372" "5.21153" "1" "Koordinatane gjeld postkontoret" "01.11.2013" "1201" "Bergen kommune"
"5176" "Loddefjord" "5176 LODDEFJORD" "Gate-/veg-adresse" "60.3734" "5.2228" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1201" "Bergen kommune"
"5177" "BjÃ¸rÃ¸yhamn" "5177 BJÃRÃYHAMN" "Gate-/veg-adresse" "60.3226" "5.1857" "2" "Koordinatane er retta av Erik Bolstad" "20.09.2013" "1246" "Fjell kommune"
"5178" "Loddefjord" "5178 LODDEFJORD" "Gate-/veg-adresse" "60.3818" "5.2273" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5179" "Godvik" "5179 GODVIK" "Gate-/veg-adresse" "60.3783" "5.1983" "2" "Koordinatane er retta av Erik Bolstad" "20.09.2013" "1201" "Bergen kommune"
"5183" "Olsvik" "5183 OLSVIK" "Gate-/veg-adresse" "60.3808" "5.2196" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5184" "Olsvik" "5184 OLSVIK" "Gate-/veg-adresse" "60.3833" "5.2164" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1201" "Bergen kommune"
"5200" "Os" "5200 OS" "Gate-/veg-adresse" "60.1850" "5.4699" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1243" "Os kommune"
"5201" "Os" "5201 OS" "Postboksar" "60.1854" "5.4713" "1" "Koordinatane gjeld postkontoret" "19.11.2012" "1243" "Os kommune"
"5202" "Os" "5202 OS" "Postboksar" "60.1854" "5.4713" "1" "Koordinatane gjeld postkontoret" "19.11.2012" "1243" "Os kommune"
"5203" "Os" "5203 OS" "Postboksar" "60.1854" "5.4713" "1" "Koordinatane gjeld postkontoret" "19.11.2012" "1243" "Os kommune"
"5206" "Os" "5206 OS" "Postboksar" "60.2042" "5.4474" "1" "Koordinatane gjeld postkontoret" "19.11.2012" "1243" "Os kommune"
"5207" "SÃ¸fteland" "5207 SÃFTELAND" "Postboksar" "60.23823" "5.44203" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1243" "Os kommune"
"5208" "Os" "5208 OS" "Gate-/veg-adresse" "60.1567" "5.4353" "2" "Koordinatane er retta av Erik Bolstad" "20.09.2013" "1243" "Os kommune"
"5209" "Os" "5209 OS" "Gate-/veg-adresse" "60.1778" "5.4514" "2" "Koordinatane er retta av Erik Bolstad" "20.09.2013" "1243" "Os kommune"
"5210" "Os" "5210 OS" "Gate-/veg-adresse" "60.2055" "5.4498" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1243" "Os kommune"
"5211" "Os" "5211 OS" "Gate-/veg-adresse" "60.2208" "5.5249" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "1243" "Os kommune"
"5212" "SÃ¸fteland" "5212 SÃFTELAND" "Gate-/veg-adresse" "60.2380" "5.4528" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1243" "Os kommune"
"5215" "Lysekloster" "5215 LYSEKLOSTER" "Gateadresser og postboksar" "60.21774" "5.38334" "1" "Koordinatane gjeld postkontoret" "19.09.2013" "1243" "Os kommune"
"5216" "LepsÃ¸y" "5216 LEPSÃY" "Gateadresser og postboksar" "60.14555" "5.37834" "1" "Koordinatane gjeld postkontoret" "17.09.2013" "1243" "Os kommune"
"5217" "Hagavik" "5217 HAGAVIK" "Gate-/veg-adresse" "60.1804" "5.4006" "5" "Koordinatane er retta av ein yr.no-brukar" "20.09.2013" "1243" "Os kommune"
"5218" "NordstrÃ¸no" "5218 NORDSTRÃNO" "Gate-/veg-adresse" "60.1663" "5.3412" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1243" "Os kommune"
"5219" "Skorpo Ferieheim (ikkje i bruk)" "5219 SKORPO FERIEHEIM (ikkje i bruk)" "Gate-/veg-adresse" "60.1714" "5.3085" "2" "Koordinatane er retta av Erik Bolstad" "07.09.2012" "1243" "Os kommune"
"5221" "Nesttun" "5221 NESTTUN" "Gate-/veg-adresse" "60.3132" "5.3467" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5222" "Nesttun" "5222 NESTTUN" "Gate-/veg-adresse" "60.308" "5.3525" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5223" "Nesttun" "5223 NESTTUN" "Gate-/veg-adresse" "60.3133" "5.3689" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5224" "Nesttun" "5224 NESTTUN" "Gate-/veg-adresse" "60.3195" "5.3651" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5225" "Nesttun" "5225 NESTTUN" "Gate-/veg-adresse" "60.3333" "5.3833" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5226" "Nesttun" "5226 NESTTUN" "Gate-/veg-adresse" "60.3404" "5.3937" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "19.09.2013" "1201" "Bergen kommune"
"5227" "Nesttun" "5227 NESTTUN" "Gate-/veg-adresse" "60.29472" "5.38228" "1" "Koordinatane gjeld postkontoret" "17.09.2013" "1201" "Bergen kommune"
"5228" "Nesttun" "5228 NESTTUN" "Gate-/veg-adresse" "60.3056" "5.37" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1201" "Bergen kommune"
"5229" "Kalandseidet" "5229 KALANDSEIDET" "Gate-/veg-adresse" "60.2683" "5.4300" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "1201" "Bergen kommune"
"5230" "Paradis" "5230 PARADIS" "Gate-/veg-adresse" "60.3451" "5.3393" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1201" "Bergen kommune"
"5231" "Paradis" "5231 PARADIS" "Gate-/veg-adresse" "60.3478" "5.3462" "5" "Koordinatane er retta av ein yr.no-brukar" "20.09.2013" "1201" "Bergen kommune"
"5232" "Paradis" "5232 PARADIS" "Gate-/veg-adresse" "60.3369" "5.3453" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "1201" "Bergen kommune"
"5235" "RÃ¥dal" "5235 RÃDAL" "Gate-/veg-adresse" "60.3052" "5.3181" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5236" "RÃ¥dal" "5236 RÃDAL" "Gate-/veg-adresse" "60.30374" "5.33782" "1" "Koordinatane gjeld postkontoret" "01.11.2013" "1201" "Bergen kommune"
"5237" "RÃ¥dal" "5237 RÃDAL" "Gate-/veg-adresse" "60.296" "5.3092" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1201" "Bergen kommune"
"5238" "RÃ¥dal" "5238 RÃDAL" "Gate-/veg-adresse" "60.2999" "5.3505" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5239" "RÃ¥dal" "5239 RÃDAL" "Gate-/veg-adresse" "60.289071" "5.314551" "2" "Koordinatane er retta av Emil MÃ¼ller" "19.09.2013" "1201" "Bergen kommune"
"5243" "Fana" "5243 FANA" "Gate-/veg-adresse" "60.2631" "5.3465" "5" "Koordinatane er retta av ein yr.no-brukar" "20.09.2013" "1201" "Bergen kommune"
"5244" "Fana" "5244 FANA" "Gate-/veg-adresse" "60.2637" "5.3332" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "1201" "Bergen kommune"
"5251" "SÃ¸reidgrend" "5251 SÃREIDGREND" "Gate-/veg-adresse" "60.313481" "5.283726" "2" "Koordinatane er retta av Emil MÃ¼ller" "20.09.2013" "1201" "Bergen kommune"
"5252" "SÃ¸reidgrend" "5252 SÃREIDGREND" "Gate-/veg-adresse" "60.310887" "5.260667" "2" "Koordinatane er retta av Emil MÃ¼ller" "20.09.2013" "1201" "Bergen kommune"
"5253" "Sandsli" "5253 SANDSLI" "Gate-/veg-adresse" "60.3072" "5.2857" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5254" "Sandsli" "5254 SANDSLI" "Gate-/veg-adresse" "60.293" "5.2766" "5" "Koordinatane er retta av ein yr.no-brukar" "20.09.2013" "1201" "Bergen kommune"
"5257" "Kokstad" "5257 KOKSTAD" "Gate-/veg-adresse" "60.3012" "5.2646" "2" "Koordinatane er retta av Erik Bolstad" "20.09.2013" "1201" "Bergen kommune"
"5258" "Blomsterdalen" "5258 BLOMSTERDALEN" "Gate-/veg-adresse" "60.2838" "5.2515" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "20.09.2013" "1201" "Bergen kommune"
"5259" "Hjellestad" "5259 HJELLESTAD" "Gate-/veg-adresse" "60.25646" "5.24015" "1" "Koordinatane gjeld postkontoret" "01.11.2013" "1201" "Bergen kommune"
"5260" "Indre Arna" "5260 INDRE ARNA" "Gate-/veg-adresse" "60.4308" "5.4689" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5261" "Indre Arna" "5261 INDRE ARNA" "Gate-/veg-adresse" "60.4194" "5.4655" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5262" "Arnatveit" "5262 ARNATVEIT" "Gate-/veg-adresse" "60.4076" "5.4775" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5263" "Trengereid" "5263 TRENGEREID" "Gate-/veg-adresse" "60.4284" "5.6275" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1201" "Bergen kommune"
"5264" "Garnes" "5264 GARNES" "Gate-/veg-adresse" "60.4413" "5.4627" "5" "Koordinatane er retta av ein yr.no-brukar" "20.09.2013" "1201" "Bergen kommune"
"5265" "Ytre Arna" "5265 YTRE ARNA" "Gate-/veg-adresse" "60.4587" "5.4391" "2" "Koordinatane er retta av Erik Bolstad" "20.09.2013" "1201" "Bergen kommune"
"5267" "Espeland" "5267 ESPELAND" "Gate-/veg-adresse" "60.3817" "5.4670" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1201" "Bergen kommune"
"5268" "Haukeland" "5268 HAUKELAND" "Gate-/veg-adresse" "60.3596" "5.4549" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "20.09.2013" "1201" "Bergen kommune"
"5281" "Valestrandsfossen" "5281 VALESTRANDSFOSSEN" "Gate-/veg-adresse" "60.5057" "5.4327" "2" "Koordinatane er retta av Erik Bolstad" "28.09.2012" "1253" "OsterÃ¸y kommune"
"5282" "LonevÃ¥g" "5282 LONEVÃG" "Gate-/veg-adresse" "60.5256" "5.4956" "2" "Koordinatane er retta av Erik Bolstad" "28.09.2012" "1253" "OsterÃ¸y kommune"
"5283" "FotlandsvÃ¥g" "5283 FOTLANDSVÃG" "Gate-/veg-adresse" "60.5896" "5.5240" "2" "Koordinatane er retta av Erik Bolstad" "28.09.2012" "1253" "OsterÃ¸y kommune"
"5284" "Tyssebotnen" "5284 TYSSEBOTNEN" "Gate-/veg-adresse" "60.61894" "5.58718" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1253" "OsterÃ¸y kommune"
"5285" "Bruvik" "5285 BRUVIK" "Gate-/veg-adresse" "60.4807" "5.6833" "2" "Koordinatane er retta av Erik Bolstad" "28.09.2012" "1253" "OsterÃ¸y kommune"
"5286" "Haus" "5286 HAUS" "Gate-/veg-adresse" "60.4531" "5.4960" "2" "Koordinatane er retta av Erik Bolstad" "28.09.2012" "1253" "OsterÃ¸y kommune"
"5291" "Valestrandsfossen" "5291 VALESTRANDSFOSSEN" "Postboksar" "60.50529" "5.43009" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1253" "OsterÃ¸y kommune"
"5293" "LonevÃ¥g" "5293 LONEVÃG" "Postboksar" "60.52522" "5.49678" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1253" "OsterÃ¸y kommune"
"5299" "Haus" "5299 HAUS" "Postboksar" "60.45285" "5.49572" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1253" "OsterÃ¸y kommune"
"5300" "KleppestÃ¸" "5300 KLEPPESTÃ" "Gate-/veg-adresse" "60.4084" "5.2276" "2" "Koordinatane er retta av Erik Bolstad" "20.09.2013" "1247" "AskÃ¸y kommune"
"5301" "KleppestÃ¸" "5301 KLEPPESTÃ" "Gate-/veg-adresse" "60.4042" "5.2141" "2" "Koordinatane er retta av Erik Bolstad" "20.09.2013" "1247" "AskÃ¸y kommune"
"5302" "Strusshamn" "5302 STRUSSHAMN" "Gate-/veg-adresse" "60.4041" "5.1907" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1247" "AskÃ¸y kommune"
"5303" "Follese" "5303 FOLLESE" "Gate-/veg-adresse" "60.4093" "5.1572" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1247" "AskÃ¸y kommune"
"5304" "Hetlevik" "5304 HETLEVIK" "Gate-/veg-adresse" "60.4241" "5.148" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1247" "AskÃ¸y kommune"
"5305" "FlorvÃ¥g" "5305 FLORVÃG" "Gate-/veg-adresse" "60.4199" "5.2385" "5" "Koordinatane er retta av ein yr.no-brukar" "20.09.2013" "1247" "AskÃ¸y kommune"
"5306" "Erdal" "5306 ERDAL" "Gate-/veg-adresse" "60.4434" "5.2271" "5" "Koordinatane er retta av ein yr.no-brukar" "20.09.2013" "1247" "AskÃ¸y kommune"
"5307" "Ask" "5307 ASK" "Gate-/veg-adresse" "60.4786" "5.2136" "5" "Koordinatane er retta av ein yr.no-brukar" "20.09.2013" "1247" "AskÃ¸y kommune"
"5308" "KleppestÃ¸" "5308 KLEPPESTÃ" "Gate-/veg-adresse" "60.4238" "5.1970" "2" "Koordinatane er retta av Erik Bolstad" "20.09.2013" "1247" "AskÃ¸y kommune"
"5309" "KleppestÃ¸" "5309 KLEPPESTÃ" "Gate-/veg-adresse" "60.4439" "5.1879" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1247" "AskÃ¸y kommune"
"5310" "Hauglandshella" "5310 HAUGLANDSHELLA" "Gate-/veg-adresse" "60.4470" "5.1587" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "1247" "AskÃ¸y kommune"
"5314" "Kjerrgarden" "5314 KJERRGARDEN" "Gateadresser og postboksar" "60.50233" "5.07277" "1" "Koordinatane gjeld postkontoret" "19.09.2013" "1247" "AskÃ¸y kommune"
"5315" "Herdla" "5315 HERDLA" "Gate-/veg-adresse" "60.5716" "4.9523" "5" "Koordinatane er retta av ein yr.no-brukar" "19.09.2013" "1247" "AskÃ¸y kommune"
"5318" "Strusshamn" "5318 STRUSSHAMN" "Postboksar" "60.40637" "5.19437" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1247" "AskÃ¸y kommune"
"5319" "KleppestÃ¸" "5319 KLEPPESTÃ" "Postboksar" "60.42241" "5.20329" "1" "Koordinatane gjeld postkontoret" "19.11.2012" "1247" "AskÃ¸y kommune"
"5321" "KleppestÃ¸" "5321 KLEPPESTÃ" "Postboksar" "60.4120" "5.2196" "1" "Koordinatane gjeld postkontoret" "19.11.2012" "1247" "AskÃ¸y kommune"
"5322" "KleppestÃ¸" "5322 KLEPPESTÃ" "Postboksar" "60.4120" "5.2196" "1" "Koordinatane gjeld postkontoret" "19.11.2012" "1247" "AskÃ¸y kommune"
"5323" "KleppestÃ¸" "5323 KLEPPESTÃ" "Postboksar" "60.4120" "5.2196" "1" "Koordinatane gjeld postkontoret" "19.11.2012" "1247" "AskÃ¸y kommune"
"5325" "Follese" "5325 FOLLESE" "Postboksar" "60.40935" "5.15708" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1247" "AskÃ¸y kommune"
"5326" "Ask" "5326 ASK" "Postboksar" "60.48176" "5.21333" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1247" "AskÃ¸y kommune"
"5327" "Hauglandshella" "5327 HAUGLANDSHELLA" "Postboksar" "60.45994" "5.15122" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1247" "AskÃ¸y kommune"
"5329" "FlorvÃ¥g" "5329 FLORVÃG" "Postboksar" "60.42284" "5.23954" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1247" "AskÃ¸y kommune"
"5331" "Rong" "5331 RONG" "Postboksar" "60.51346" "4.90957" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1259" "Ãygarden kommune"
"5333" "TjeldstÃ¸" "5333 TJELDSTÃ" "Postboksar" "60.58988" "4.84076" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1259" "Ãygarden kommune"
"5334" "HellesÃ¸y" "5334 HELLESÃY" "Gate-/veg-adresse" "60.6605" "4.7912" "5" "Koordinatane er retta av ein yr.no-brukar" "20.09.2013" "1259" "Ãygarden kommune"
"5335" "Hernar" "5335 HERNAR" "Gateadresser og postboksar" "60.68797" "4.72214" "1" "Koordinatane gjeld postkontoret" "19.09.2013" "1259" "Ãygarden kommune"
"5336" "TjeldstÃ¸" "5336 TJELDSTÃ" "Gate-/veg-adresse" "60.5894" "4.8403" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "1259" "Ãygarden kommune"
"5337" "Rong" "5337 RONG" "Gate-/veg-adresse" "60.4989" "4.924" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "19.09.2013" "1259" "Ãygarden kommune"
"5341" "Straume" "5341 STRAUME" "Postboksar" "60.35849" "5.12671" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1246" "Fjell kommune"
"5342" "Straume" "5342 STRAUME" "Postboksar" "60.3585" "5.1267" "1" "Koordinatane gjeld postkontoret" "01.09.2009" "1246" "Fjell kommune"
"5343" "Straume" "5343 STRAUME" "Postboksar" "60.3585" "5.1267" "1" "Koordinatane gjeld postkontoret" "01.09.2009" "1246" "Fjell kommune"
"5345" "Knarrevik" "5345 KNARREVIK" "Postboksar" "60.38270" "5.15287" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1246" "Fjell kommune"
"5346" "Ãgotnes" "5346 ÃGOTNES" "Postboksar" "60.408" "5.0024" "1" "Koordinatane gjeld postkontoret" "01.09.2009" "1246" "Fjell kommune"
"5347" "Ãgotnes" "5347 ÃGOTNES" "Gateadresser og postboksar" "60.408" "5.0024" "1" "Koordinatane gjeld postkontoret" "17.09.2013" "1246" "Fjell kommune"
"5350" "Brattholmen" "5350 BRATTHOLMEN" "Gate-/veg-adresse" "60.3495" "5.16" "2" "Koordinatane er retta av Erik Bolstad" "20.09.2013" "1246" "Fjell kommune"
"5353" "Straume" "5353 STRAUME" "Gate-/veg-adresse" "60.365623" "5.118744" "2" "Koordinatane er retta av Emil MÃ¼ller" "20.09.2013" "1246" "Fjell kommune"
"5354" "Straume" "5354 STRAUME" "Gate-/veg-adresse" "60.3613" "5.1220" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1246" "Fjell kommune"
"5355" "Knarrevik" "5355 KNARREVIK" "Gate-/veg-adresse" "60.3738" "5.1578" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1246" "Fjell kommune"
"5357" "Fjell" "5357 FJELL" "Gate-/veg-adresse" "60.3304" "5.0761" "2" "Koordinatane er retta av Erik Bolstad" "18.09.2013" "1246" "Fjell kommune"
"5358" "Fjell" "5358 FJELL" "Postboksar" "60.33069" "5.07680" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1246" "Fjell kommune"
"5360" "Kolltveit" "5360 KOLLTVEIT" "Gate-/veg-adresse" "60.3573" "5.0825" "1" "Koordinatane gjeld postkontoret" "20.09.2013" "1246" "Fjell kommune"
"5363" "Ãgotnes" "5363 ÃGOTNES" "Gate-/veg-adresse" "60.4031" "5.0192" "2" "Koordinatane er retta av Erik Bolstad" "20.09.2013" "1246" "Fjell kommune"
"5365" "TurÃ¸y" "5365 TURÃY" "Gate-/veg-adresse" "60.4476" "4.9153" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1246" "Fjell kommune"
